subj,trial,condition,target,respond,error,trial_duration_msec,reproduction_duration_msec,fb,fb_true,fb_offset,fb_time,GoodTrial
09,144,FB,6.486732,8.020753,1.534021,20617,10652,4.514899,3.243366,1.271533,,1
09,145,FB,6.323274,6.356364,0.03309059,16760,8808,2.6487754,3.161637,-0.5128616,,1
09,146,FB,6.687986,6.482231,-0.2057552,16517,8663,2.320457,3.343993,-1.023536,,1
09,147,FB,2.305881,4.659278,2.353397,10044,6633,2.5042365,1.1529405,1.351296,,1
09,148,FB,2.409777,2.43396,0.02418327,8234,4834,1.5439173,1.2048885,0.3390288,,1
09,149,FB,6.359881,5.201167,-1.158714,16406,8453,2.2329687,3.1799405,-0.9469718,,1
09,150,FB,6.408203,7.465687,1.057484,18190,9870,3.13035768,3.2041015,-0.07374382,,1
09,151,noFB,4.613192,5.809463,1.196271,20761,13962,0,0,0,0,1
09,152,noFB,7.286969,7.271797,-0.015172,21559,13383,0,0,0,0,1
09,153,noFB,3.589758,0.02377366,-3.565985,6655,1345,0,0,0,0,0
09,154,noFB,3.343566,4.731115,1.38755,11934,6590,0,0,0,0,1
09,155,noFB,2.945217,4.04213,1.096913,10048,6692,0,0,0,0,1
09,156,noFB,5.413821,5.653527,0.239706,15096,7999,0,0,0,0,1
09,157,noFB,2.664254,3.682577,1.018323,10522,6221,0,0,0,0,1
09,158,noFB,3.489312,4.53985,1.050538,11919,7131,0,0,0,0,1
09,159,noFB,5.569808,6.929623,1.359814,19549,9941,0,0,0,0,1
10,1,noFB,2.932287,3.451207,0.5189199,17937.2,10195.89,0,0,0,0,1
10,2,noFB,5.459416,6.869142,1.409726,28820.98,18381.2,0,0,0,0,1
10,3,noFB,4.932006,5.487165,0.5551586,22768,12128.6,0,0,0,0,1
10,4,noFB,5.190394,6.183149,0.9927549,18802.7,11072.9,0,0,0,0,1
10,5,noFB,7.598847,0.236786,-7.362062,14808,2046.5,0,0,0,0,0
10,6,noFB,6.68848,5.517312,-1.171168,20156.8,10162.3,0,0,0,0,1
10,7,noFB,4.096625,4.252161,0.1555352,14384.6,7885.79999999999,0,0,0,0,1
10,8,noFB,3.513241,3.564708,0.05146718,11062.5000000001,6186.60000000003,0,0,0,0,1
10,9,noFB,3.039587,3.713976,0.6743898,12329.0000000001,7519.20000000001,0,0,0,0,1
10,10,noFB,6.669845,0.01233425,-6.65751,11084.6,444.5,0,0,0,0,0
10,11,FB,5.986137,5.595939,-0.3901978,19970.6,11540,2.6465903,2.9930685,-0.3464782,,1
10,12,FB,4.475611,5.553644,1.078033,19919.3,10343.8,2.790851,2.2378055,0.5530455,,1
10,13,FB,6.945798,6.684896,-0.2609019,20969.1,11495,3.472899,3.472899,-0,,1
10,14,FB,6.638347,5.702629,-0.9357181,15605,8485.40000000002,2.0350895,3.3191735,-1.284084,,1
10,15,FB,3.01459,2.651626,-0.3629637,11618.6,8207.59999999998,0.456542,1.507295,-1.050753,,1
10,16,FB,2.342172,3.060954,0.7187815,9362.69999999995,5941.5,1.0659632,1.171086,-0.1051228,,1
10,17,FB,5.68986,6.332226,0.6423659,20458.8,13639.2000000001,2.84493,2.84493,0,,1
10,18,FB,2.364503,3.902714,1.538212,11972.8,8585.20000000007,2.2030875,1.1822515,1.020836,,1
10,19,FB,6.033824,5.523307,-0.5105176,16627.1,9663,2.2952142,3.016912,-0.7216978,,1
10,20,FB,6.778249,7.462306,0.6840572,17530.3,10111.1,4.1931187,3.3891245,0.8039942,,1
10,21,FB,7.132974,7.103921,-0.02905226,19260.0000000001,11539.8,3.1711455,3.566487,-0.3953415,,1
10,22,FB,2.770439,4.687791,1.917352,10886,7364,2.7676855,1.3852195,1.382466,,1
10,23,FB,4.460393,5.714677,1.254284,14206.7999999999,8485.5,2.2301965,2.2301965,-0,,1
10,24,FB,3.561034,3.747992,0.1869578,12140.7,8696.80000000005,0.613051,1.780517,-1.167466,,1
10,25,FB,6.683827,7.018672,0.3348451,20602.3,13794.2000000001,2.6492503,3.3419135,-0.6926632,,1
10,26,FB,5.577698,4.884349,-0.6933484,18181.4,12061.1,1.526286,2.788849,-1.262563,,1
10,27,FB,4.534948,4.681332,0.1463838,12462,7319.69999999995,1.024669,2.267474,-1.242805,,1
10,28,FB,3.863594,3.961556,0.09796214,13518,9052,1.1203158,1.931797,-0.8114812,,1
10,29,FB,3.385242,4.054492,0.6692505,10309,6731,0.67319,1.692621,-1.019431,,1
10,30,FB,5.962763,7.500368,1.537605,16482,10296,3.9672804,2.9813815,0.9858989,,1
10,31,FB,7.233012,6.608788,-0.6242242,18471,11540,2.7348994,3.616506,-0.8816066,,1
10,32,FB,6.868178,7.919032,1.050854,16272,9418,3.1753734,3.434089,-0.2587156,,1
10,33,FB,5.99014,6.14957,0.1594291,15220,8696,1.740052,2.99507,-1.255018,,1
10,34,FB,3.811981,4.390404,0.578423,11286,7741,0.9538914,1.9059905,-0.9520991,,1
10,35,FB,5.659664,6.28788,0.6282163,20059,14083,2.829832,2.829832,-0,,1
10,36,FB,6.818216,6.470931,-0.3472853,15317,9042,1.943871,3.409108,-1.465237,,1
10,37,FB,4.161938,7.094731,2.932793,14717,10963,3.394225,2.080969,1.313256,,1
10,38,FB,2.691674,3.779758,1.088084,9442,6365,0.7005445,1.345837,-0.6452925,,1
10,39,FB,7.401236,8.679123,1.277887,18054,11111,4.2092631,3.700618,0.5086451,,1
10,40,FB,3.838691,4.389719,0.5510278,11207,7064,0.9338157,1.9193455,-0.9855298,,1
10,41,FB,2.757224,5.261849,2.504625,12309,9276,2.51105,1.378612,1.132438,,1
10,42,FB,5.023978,7.217277,2.193299,14429,10041,3.523756,2.511989,1.011767,,1
10,43,FB,5.041687,6.10154,1.059854,18646,13527,3.005049,2.5208435,0.4842055,,1
10,44,FB,7.189372,9.670487,2.481116,19692,10084,4.624455,3.594686,1.029769,,1
10,45,FB,3.196753,4.667439,1.470686,11874,8508,1.5983765,1.5983765,0,,1
10,46,FB,4.999638,6.674525,1.674887,13740,9052,2.499819,2.499819,0,,1
10,47,FB,4.925425,5.567643,0.6422181,12529,7808,2.1009488,2.4627125,-0.3617637,,1
10,48,FB,4.316258,5.338518,1.022259,11707,7597,2.8485829,2.158129,0.6904539,,1
10,49,FB,2.932527,2.917812,-0.01471543,9879,7142,0.000327500000000036,1.4662635,-1.465936,,1
10,50,FB,5.413212,7.065271,1.652059,13442,8800,2.6043757,2.706606,-0.1022303,,1
10,51,FB,7.115025,8.592749,1.477724,18555,11739,4.5592055,3.5575125,1.001693,,1
10,52,FB,5.139542,7.473777,2.334235,24369,19347,3.968662,2.569771,1.398891,,1
10,53,FB,3.967137,6.328642,2.361505,14019,9109,2.6333035,1.9835685,0.649735,,1
10,54,FB,5.920344,8.420172,2.499827,22802,16426,3.8200377,2.960172,0.8598657,,1
10,55,FB,3.901513,5.68891,1.787397,12731,8986,2.1236255,1.9507565,0.172869,,1
10,56,FB,2.989239,3.688362,0.6991234,9254,6009,0.1356255,1.4946195,-1.358994,,1
10,57,FB,3.390648,5.29878,1.908132,17561,10163,2.2491922,1.695324,0.5538682,,1
10,58,FB,5.159434,5.118369,-0.04106474,16430,11220,1.8874591,2.579717,-0.6922579,,1
10,59,FB,4.905536,6.376141,1.470604,12917,8519,2.36327759,2.452768,-0.08949041,,1
10,60,FB,4.367353,5.937398,1.570045,11430,7054,3.0939399,2.1836765,0.9102634,,1
10,61,FB,5.344643,7.023239,1.678596,13929,8775,3.2344057,2.6723215,0.5620842,,1
10,62,FB,6.424353,7.807941,1.383588,15416,9386,3.933734,3.2121765,0.7215575,,1
10,63,FB,3.978829,5.111959,1.133129,14062,10340,1.712972,1.9894145,-0.2764425,,1
10,64,FB,4.269628,5.729465,1.459837,13143,8608,2.3789327,2.134814,0.2441187,,1
10,65,FB,3.888601,5.431145,1.542544,10490,6813,2.9974065,1.9443005,1.053106,,1
10,66,FB,2.465468,4.900238,2.43477,8760,6668,1.8759845,1.232734,0.6432505,,1
10,67,FB,6.658192,6.276378,-0.3818135,14187,7964,2.228094,3.329096,-1.101002,,1
10,68,FB,3.323204,4.217464,0.8942609,9167,5879,0.7298016,1.661602,-0.9318004,,1
10,69,FB,4.947899,6.680437,1.732538,13707,8908,2.55819757,2.4739495,0.08424807,,1
10,70,FB,4.53368,4.500025,-0.03365564,11529,7075,1.156089,2.26684,-1.110751,,1
10,71,FB,4.099706,6.289908,2.190203,12596,8719,2.5104825,2.049853,0.4606295,,1
10,72,FB,7.85863,7.645795,-0.2128344,19581,12406,2.886758,3.929315,-1.042557,,1
10,73,FB,5.819735,8.743638,2.923903,19726,12639,4.0656195,2.9098675,1.155752,,1
10,74,FB,6.833074,8.844348,2.011274,21159,14050,4.59488,3.416537,1.178343,,1
10,75,FB,5.271772,6.307729,1.035956,13785,8208,2.635886,2.635886,-0,,1
10,76,FB,7.629021,9.132178,1.503158,24290,12429,3.9341573,3.8145105,0.1196468,,1
10,77,FB,3.0937,4.460161,1.366461,11929,8140,1.2021051,1.54685,-0.3447449,,1
10,78,FB,2.109641,3.755334,1.645694,10797,8397,1.0548205,1.0548205,-0,,1
10,79,FB,4.06186,5.412827,1.350967,11707,7554,2.03093,2.03093,-0,,1
10,80,FB,6.943314,7.056838,0.1135244,18816,11951,2.243619,3.471657,-1.228038,,1
10,81,FB,5.442884,3.666506,-1.776378,93896,6453,2.3205416,2.721442,-0.4009004,,1
10,82,FB,4.01234,6.052182,2.039842,12197,8509,1.8228216,2.00617,-0.1833484,,1
10,83,FB,7.859129,9.020973,1.161844,20981,13139,3.4561541,3.9295645,-0.4734104,,1
10,84,FB,4.69106,6.455007,1.763947,13495,9019,3.404639,2.34553,1.059109,,1
10,85,FB,5.338564,7.109146,1.770582,18660,13083,2.60694842,2.669282,-0.06233358,,1
10,86,FB,7.833444,8.714981,0.8815374,21368,13460,3.916722,3.916722,0,,1
10,87,FB,4.259802,7.257139,2.997337,15347,11218,2.129901,2.129901,0,,1
10,88,FB,4.10771,5.601955,1.494245,12875,9019,2.053855,2.053855,0,,1
10,89,FB,3.414657,4.151506,0.7368486,9476,5798,0.6458955,1.7073285,-1.061433,,1
10,90,FB,7.228641,8.56355,1.334909,17094,10274,3.6143205,3.6143205,-0,,1
10,91,FB,4.321368,5.141948,0.82058,13473,9252,1.1932402,2.160684,-0.9674438,,1
10,92,FB,5.182279,7.124477,1.942199,14806,10197,2.5911395,2.5911395,0,,1
10,93,FB,5.15072,7.300283,2.149563,14851,9808,3.2092664,2.57536,0.6339064,,1
10,94,FB,5.482453,6.097558,0.6151047,12563,7609,1.9279068,2.7412265,-0.8133197,,1
10,95,FB,5.236111,5.336992,0.1008811,13262,7853,1.5684315,2.6180555,-1.049624,,1
10,96,FB,4.6437,7.051985,2.408285,18400,13691,3.2595617,2.32185,0.9377117,,1
10,97,FB,5.791123,6.474495,0.6833715,17697,10166,2.3177737,2.8955615,-0.5777878,,1
10,98,FB,7.30411,9.40687,2.10276,23158,15071,3.7826798,3.652055,0.1306248,,1
10,99,FB,3.912143,6.819093,2.90695,18915,13794,3.1314445,1.9560715,1.175373,,1
10,100,FB,6.608441,8.257475,1.649034,21181,13972,4.1741164,3.3042205,0.8698959,,1
10,101,FB,5.428938,6.691383,1.262445,17893,12206,2.714469,2.714469,0,,1
10,102,FB,3.812268,5.498547,1.686279,13766,10030,1.7613081,1.906134,-0.1448259,,1
10,103,FB,4.674263,6.524931,1.850668,14817,10285,3.3286033,2.3371315,0.9914718,,1
10,104,FB,2.954878,4.471907,1.51703,11187,7887,1.0194175,1.477439,-0.4580215,,1
10,105,FB,2.797804,5.41736,2.619556,13100,10029,2.3804636,1.398902,0.9815616,,1
10,106,FB,2.509258,3.963053,1.453795,13877,11033,0.6208533,1.254629,-0.6337757,,1
10,107,FB,3.529203,6.321243,2.79204,11941,8419,3.0109555,1.7646015,1.246354,,1
10,108,FB,5.958536,7.57588,1.617344,21215,14984,4.329485,2.979268,1.350217,,1
10,109,FB,3.022549,4.003361,0.9808118,12950,8385,1.7429764,1.5112745,0.2317019,,1
10,110,FB,4.775813,5.907275,1.131462,16461,11196,2.3879065,2.3879065,-0,,1
10,111,FB,5.829846,7.719414,1.889568,17196,11152,2.914923,2.914923,-0,,1
10,112,FB,6.001331,7.587044,1.585713,18364,12255,3.6287511,3.0006655,0.6280856,,1
10,113,FB,6.06112,7.327004,1.265884,17016,11185,2.7923543,3.03056,-0.2382057,,1
10,114,FB,5.82485,6.223488,0.3986382,15083,8597,2.6178038,2.912425,-0.2946212,,1
10,115,FB,3.13151,4.809412,1.677902,13829,10362,1.3213297,1.565755,-0.2444253,,1
10,116,FB,6.455533,6.112885,-0.3426471,19538,13185,3.6793886,3.2277665,0.4516221,,1
10,117,FB,4.164202,6.563825,2.399623,13850,9507,2.872553,2.082101,0.790452,,1
10,118,FB,4.998555,6.688112,1.689557,16473,10474,3.7475515,2.4992775,1.248274,,1
10,119,FB,4.128693,6.616881,2.488188,14874,10563,2.1982705,2.0643465,0.133924,,1
10,120,FB,2.72097,4.622365,1.901394,11364,8109,2.0340549,1.360485,0.6735699,,1
10,121,FB,2.665781,3.069762,0.4039807,8886,6175,0.1835955,1.3328905,-1.149295,,1
10,122,FB,2.348734,4.064847,1.716113,13042,9786,1.09029107,1.174367,-0.08407593,,1
10,123,FB,2.930526,4.129449,1.198923,10806,7790,1.53388702,1.465263,0.06862402,,1
10,124,FB,7.263173,9.82665,2.563477,23458,15915,4.4685068,3.6315865,0.8369203,,1
10,125,FB,2.30567,3.229682,0.9240124,9909,7175,0.3349215,1.152835,-0.8179135,,1
10,126,FB,3.198927,3.694705,0.4957778,10508,7042,0.5091045,1.5994635,-1.090359,,1
10,127,FB,5.288434,6.365119,1.076685,16238,10285,2.1352507,2.644217,-0.5089663,,1
10,128,FB,7.718872,7.649166,-0.06970596,25403,16826,4.3293478,3.859436,0.4699118,,1
10,129,FB,3.010843,4.081205,1.070362,10956,7132,0.1753695,1.5054215,-1.330052,,1
10,130,FB,2.006009,3.978886,1.972877,11242,8331,1.0030045,1.0030045,-0,,1
10,131,FB,5.116685,5.764269,0.647584,14640,9241,1.7704335,2.5583425,-0.787909,,1
10,132,FB,7.798722,8.494754,0.6960316,22526,14050,3.899361,3.899361,-0,,1
10,133,FB,6.779832,7.793664,1.013832,16739,9595,3.2454935,3.389916,-0.1444225,,1
10,134,FB,3.802547,5.638084,1.835537,11730,7576,2.8267167,1.9012735,0.9254432,,1
10,135,FB,6.661562,7.88266,1.221098,18806,11474,2.8399627,3.330781,-0.4908183,,1
10,136,FB,4.738766,5.603323,0.8645568,13754,9464,1.6741506,2.369383,-0.6952324,,1
10,137,FB,3.946906,6.515222,2.568316,14040,9952,2.5794439,1.973453,0.6059909,,1
10,138,FB,7.600978,8.604445,1.003467,20784,13274,3.800489,3.800489,0,,1
10,139,FB,5.040469,7.778215,2.737746,18793,13096,3.7173825,2.5202345,1.197148,,1
10,140,FB,5.063126,5.511081,0.4479547,13052,8197,1.6174069,2.531563,-0.9141561,,1
10,141,FB,2.381187,3.532071,1.150884,9169,6665,0.5140067,1.1905935,-0.6765868,,1
10,142,FB,6.247459,6.766,0.5185404,15596,9008,2.219942,3.1237295,-0.9037875,,1
10,143,FB,2.419003,3.111501,0.692498,12086,9564,1.0283828,1.2095015,-0.1811187,,1
10,144,FB,4.777387,5.467923,0.690536,12772,8129,2.46153705,2.3886935,0.07284355,,1
10,145,FB,3.435408,4.705743,1.270335,9878,6399,1.4289383,1.717704,-0.2887657,,1
10,146,FB,7.70601,8.496268,0.7902579,16816,9308,3.4922531,3.853005,-0.3607519,,1
10,147,FB,5.858605,8.341546,2.482941,15284,9974,4.2524125,2.9293025,1.32311,,1
10,148,FB,2.154296,2.756667,0.6023712,7828,5602,0.1666943,1.077148,-0.9104537,,1
10,149,FB,5.052055,5.823249,0.771194,11079,6654,1.2612195,2.5260275,-1.264808,,1
10,150,FB,3.616427,6.191954,2.575527,11532,8154,3.2357405,1.8082135,1.427527,,1
10,151,noFB,5.993773,5.992334,-0.001438618,21029,14864,0,0,0,0,1
10,152,noFB,6.777967,0.04805422,-6.729913,10920,2056,0,0,0,0,0
10,153,noFB,2.878144,4.321904,1.44376,15796,11585,0,0,0,0,1
10,154,noFB,7.733526,9.611611,1.878086,29058,20737,0,0,0,0,1
10,155,noFB,7.75019,9.202023,1.451833,28222,17593,0,0,0,0,1
10,156,noFB,6.148849,6.015513,-0.1333361,18497,10465,0,0,0,0,1
10,157,noFB,2.326301,3.508211,1.181911,10397,6909,0,0,0,0,1
10,158,noFB,7.660203,7.226729,-0.4334741,20519,11422,0,0,0,0,1
10,159,noFB,3.280503,4.824209,1.543706,19841,15928,0,0,0,0,1
11,1,noFB,6.079858,3.677423,-2.402435,36177.72,22856.44,0,0,0,0,1
11,2,noFB,5.973629,0.1271911,-5.846438,82872.8,7363.59999999998,0,0,0,0,0
11,3,noFB,5.462445,3.474516,-1.987929,21458.2,11984.1,0,0,0,0,1
11,4,noFB,3.607122,2.609797,-0.9973252,16105.9999999999,6519.09999999998,0,0,0,0,1
11,5,noFB,3.055338,2.441092,-0.6142468,9885.59999999998,4875.79999999999,0,0,0,0,1
11,6,noFB,4.521145,3.434628,-1.086517,13226.6,6674.5,0,0,0,0,1
11,7,noFB,7.602063,6.001361,-1.600702,20001.4,9484.59999999998,0,0,0,0,1
11,8,noFB,7.892888,4.824971,-3.067917,19802.1,9040.5,0,0,0,0,1
11,9,noFB,6.419867,4.074428,-2.345439,15437.7,6674.90000000002,0,0,0,0,1
11,10,noFB,4.697259,3.051204,-1.646055,12140.4,5409.70000000007,0,0,0,0,1
11,11,FB,5.26768,3.180339,-2.087342,18258.6,10795.3999999999,2.63384,2.63384,0,,1
11,12,FB,5.570007,3.395938,-2.17407,20303.4999999999,12017.7,2.7850035,2.7850035,-0,,1
11,13,FB,3.50554,3.367106,-0.1384337,13195.6,7597.5,3.12653,1.75277,1.37376,,1
11,14,FB,7.568274,6.400391,-1.167882,20224.1,10195.4,4.2293281,3.784137,0.4451911,,1
11,15,FB,7.169241,6.242708,-0.9265332,19114.3999999999,9518.29999999993,3.8279457,3.5846205,0.2433252,,1
11,16,FB,3.555287,3.288068,-0.2672193,11395.4,5831,1.7776435,1.7776435,-0,,1
11,17,FB,2.62334,2.67276,0.04941988,9729.20000000007,5342.40000000002,1.5407225,1.31167,0.2290525,,1
11,18,FB,6.181857,5.889684,-0.2921729,16725.9,8496.5,4.3194915,3.0909285,1.228563,,1
11,19,FB,6.870457,5.463708,-1.406749,17863.7,8519.19999999995,2.6887673,3.4352285,-0.7464612,,1
11,20,FB,5.160603,4.358039,-0.8025641,13961.8,6831,2.3452525,2.5803015,-0.235049,,1
11,21,FB,3.684346,3.603484,-0.08086205,11474,5986,2.2327973,1.842173,0.3906243,,1
11,22,FB,2.481434,2.687811,0.206377,8464,4587,1.6747268,1.240717,0.4340098,,1
11,23,FB,7.684268,7.039413,-0.6448545,20626,10118,3.842134,3.842134,-0,,1
11,24,FB,7.178923,5.82884,-1.350082,17638,8453,2.9601254,3.5894615,-0.6293361,,1
11,25,FB,2.081137,1.844862,-0.2362746,8576,5065,0.0890216,1.0405685,-0.9515469,,1
11,26,FB,5.436393,4.870172,-0.5662217,14404,7019,1.8410445,2.7181965,-0.877152,,1
11,27,FB,4.284961,4.808242,0.5232816,13396,7854,2.4784337,2.1424805,0.3359532,,1
11,28,FB,2.58811,2.957161,0.3690512,9421,5388,1.4237871,1.294055,0.1297321,,1
11,29,FB,2.02383,2.277886,0.254056,7999,4688,1.07641795,1.011915,0.06450295,,1
11,30,FB,4.036003,3.287978,-0.7480245,10785,5576,0.7678385,2.0180015,-1.250163,,1
11,31,FB,5.919658,5.561502,-0.3581553,15205,7598,2.959829,2.959829,0,,1
11,32,FB,7.081151,7.180412,0.09926128,18760,9940,4.6931865,3.5405755,1.152611,,1
11,33,FB,2.914519,3.223348,0.3088288,9777,5556,1.4572595,1.4572595,0,,1
11,34,FB,5.988592,5.549759,-0.4388328,15117,7541,3.2577342,2.994296,0.2634382,,1
11,35,FB,7.052904,6.997272,-0.05563164,20414,11595,2.6527389,3.526452,-0.8737131,,1
11,36,FB,4.728242,5.478292,0.7500505,13161,7253,2.8663731,2.364121,0.5022521,,1
11,37,FB,7.576305,6.98971,-0.5865955,19103,9395,4.1704178,3.7881525,0.3822653,,1
11,38,FB,3.253169,3.436595,0.1834257,10286,5687,1.6265845,1.6265845,0,,1
11,39,FB,2.242603,3.41463,1.172027,9389,6168,2.2441145,1.1213015,1.122813,,1
11,40,FB,6.094818,5.431518,-0.6633,15305,7508,2.4048695,3.047409,-0.6425395,,1
11,41,FB,6.578506,7.097982,0.5194759,17326,8785,4.1688612,3.289253,0.8796082,,1
11,42,FB,7.866237,7.59733,-0.2689071,19603,10029,4.5138749,3.9331185,0.5807564,,1
11,43,FB,6.574376,5.377495,-1.19688,15875,7630,2.273918,3.287188,-1.01327,,1
11,44,FB,2.074589,2.447701,0.3731122,7620,4487,0.6583628,1.0372945,-0.3789317,,1
11,45,FB,2.158492,3.504786,1.346294,9387,6110,2.120664,1.079246,1.041418,,1
11,46,FB,2.124912,3.043702,0.9187906,8798,5297,1.885318,1.062456,0.822862,,1
11,47,FB,4.29914,3.915775,-0.3833647,12418,6376,1.131101,2.14957,-1.018469,,1
11,48,FB,6.426034,6.297088,-0.1289458,17828,9529,3.213017,3.213017,-0,,1
11,49,FB,2.83006,3.500964,0.6709044,10675,6287,1.9752393,1.41503,0.5602093,,1
11,50,FB,3.426739,4.529169,1.10243,12397,7120,3.0941185,1.7133695,1.380749,,1
11,51,FB,3.644579,2.955299,-0.6892807,10653,5398,0.5469395,1.8222895,-1.27535,,1
11,52,FB,5.254336,4.809828,-0.4445081,20744,14076,1.462084,2.627168,-1.165084,,1
11,53,FB,2.579067,3.679108,1.100041,10885,6597,2.2031615,1.2895335,0.913628,,1
11,54,FB,2.082357,1.991265,-0.09109163,7786,4176,0.3049219,1.0411785,-0.7362566,,1
11,55,FB,4.197335,3.7158,-0.481535,11518,5842,0.7938915,2.0986675,-1.304776,,1
11,56,FB,6.134618,5.823879,-0.310739,16394,8742,2.2025584,3.067309,-0.8647506,,1
11,57,FB,4.16739,4.736193,0.5688033,14045,7922,2.083695,2.083695,0,,1
11,58,FB,7.611163,7.524456,-0.08670712,19752,10265,4.4769069,3.8055815,0.6713254,,1
11,59,FB,2.200078,2.889297,0.689218,9142,5465,1.100039,1.100039,-0,,1
11,60,FB,3.236517,3.710069,0.4735522,10940,5942,1.55237367,1.6182585,-0.06588483,,1
11,61,FB,2.734322,3.414584,0.6802619,9656,5591,1.6228623,1.367161,0.2557013,,1
11,62,FB,2.782945,4.613375,1.83043,12352,7731,2.7900245,1.3914725,1.398552,,1
11,63,FB,7.449051,7.237071,-0.2119799,18571,9163,4.1500758,3.7245255,0.4255503,,1
11,64,FB,2.302405,2.884844,0.5824389,8447,5136,1.05476218,1.1512025,-0.09644032,,1
11,65,FB,4.339329,5.364431,1.025102,12757,7409,3.2310545,2.1696645,1.06139,,1
11,66,FB,5.359524,5.251531,-0.1079931,13484,7031,2.3637222,2.679762,-0.3160398,,1
11,67,FB,6.484861,6.694421,0.2095599,16746,8823,3.2424305,3.2424305,0,,1
11,68,FB,2.534634,3.301231,0.7665963,9963,6253,1.4325613,1.267317,0.1652443,,1
11,69,FB,5.008132,5.229095,0.2209625,13185,6887,2.7542536,2.504066,0.2501876,,1
11,70,FB,4.644374,5.13222,0.4878459,11973,6342,2.4709275,2.322187,0.1487405,,1
11,71,FB,4.291918,4.37058,0.07866144,11939,6341,1.506621,2.145959,-0.639338,,1
11,72,FB,4.768845,4.401763,-0.3670816,13728,8285,1.6028808,2.3844225,-0.7815417,,1
11,73,FB,2.483509,3.529932,1.046423,9020,5487,1.2417545,1.2417545,0,,1
11,74,FB,5.215732,4.60231,-0.6134224,13373,7097,1.340627,2.607866,-1.267239,,1
11,75,FB,7.330758,8.190523,0.8597655,19348,10318,4.5926501,3.665379,0.9272711,,1
11,76,FB,4.124781,4.896151,0.7713695,12306,6564,2.0623905,2.0623905,0,,1
11,77,FB,7.275678,7.857327,0.5816488,18170,9584,4.0214709,3.637839,0.3836319,,1
11,78,FB,6.892111,7.399302,0.5071907,17487,9475,4.8689495,3.4460555,1.422894,,1
11,79,FB,2.968367,3.383386,0.415019,9055,5177,1.728204,1.4841835,0.2440205,,1
11,80,FB,5.014079,5.756955,0.7428765,13520,7611,3.0956053,2.5070395,0.5885658,,1
11,81,FB,7.361209,7.666534,0.3053255,18747,9873,3.6806045,3.6806045,0,,1
11,82,FB,7.10772,8.48168,1.37396,18353,10019,4.5104454,3.55386,0.9565854,,1
11,83,FB,5.636983,6.419004,0.7820206,14481,7641,3.9871035,2.8184915,1.168612,,1
11,84,FB,4.016658,4.446074,0.4294162,12222,6945,2.2232145,2.008329,0.2148855,,1
11,85,FB,5.817611,5.483771,-0.3338399,14773,7597,1.9283154,2.9088055,-0.9804901,,1
11,86,FB,2.234512,3.608361,1.373849,9275,6086,1.3997081,1.117256,0.2824521,,1
11,87,FB,2.871371,4.236365,1.364994,10475,6620,2.5904455,1.4356855,1.15476,,1
11,88,FB,5.481839,5.027718,-0.4541211,14993,7741,2.2030183,2.7409195,-0.5379012,,1
11,89,FB,5.155299,4.897084,-0.2582145,13784,7153,1.4116275,2.5776495,-1.166022,,1
11,90,FB,5.064616,4.550042,-0.5145741,13072,6908,1.125657,2.532308,-1.406651,,1
11,91,FB,2.052505,2.248716,0.1962111,8465,5021,0.0832758,1.0262525,-0.9429767,,1
11,92,FB,5.807806,6.52598,0.718173,16061,8864,2.075732,2.903903,-0.828171,,1
11,93,FB,6.039831,5.797002,-0.2428293,15761,8252,1.9364695,3.0199155,-1.083446,,1
11,94,FB,2.802976,4.284039,1.481062,10087,6308,1.401488,1.401488,-0,,1
11,95,FB,3.269887,5.327234,2.057347,11895,7374,3.0770375,1.6349435,1.442094,,1
11,96,FB,7.387355,7.106623,-0.2807317,18145,9386,3.6936775,3.6936775,-0,,1
11,97,FB,2.75437,4.83909,2.08472,10477,6642,2.387883,1.377185,1.010698,,1
11,98,FB,3.463574,3.299291,-0.164283,9890,5287,1.0081593,1.731787,-0.7236277,,1
11,99,FB,6.502059,7.375206,0.8731465,17361,9652,3.2510295,3.2510295,-0,,1
11,100,FB,4.541556,5.399212,0.857656,13007,7298,3.368184,2.270778,1.097406,,1
11,101,FB,6.336722,7.379864,1.043142,17205,9574,4.30474,3.168361,1.136379,,1
11,102,FB,7.075076,8.120176,1.045101,18138,9752,4.758113,3.537538,1.220575,,1
11,103,FB,2.519682,2.755495,0.2358127,8190,4521,0.8263622,1.259841,-0.4334788,,1
11,104,FB,6.937156,7.46198,0.5248241,17159,9318,3.1641649,3.468578,-0.3044131,,1
11,105,FB,2.683095,2.989084,0.3059886,8509,4932,1.0609224,1.3415475,-0.2806251,,1
11,106,FB,2.68839,4.673799,1.985408,9987,6153,2.744815,1.344195,1.40062,,1
11,107,FB,7.69809,7.484997,-0.2130923,18205,9364,3.849045,3.849045,-0,,1
11,108,FB,7.470214,8.313293,0.8430781,19393,10085,4.1249549,3.735107,0.3898479,,1
11,109,FB,5.473465,5.155903,-0.3175621,12629,6409,1.7534829,2.7367325,-0.9832496,,1
11,110,FB,4.89395,5.197073,0.3031225,12654,7020,2.1139164,2.446975,-0.3330586,,1
11,111,FB,6.034842,5.454782,-0.5800605,14431,7279,1.8313,3.017421,-1.186121,,1
11,112,FB,5.11963,6.132987,1.013357,13730,7764,2.6784864,2.559815,0.1186714,,1
11,113,FB,2.500157,3.985794,1.485637,9270,5958,2.0354289,1.2500785,0.7853504,,1
